EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,API_TYPE,API_VERSION,CLIENT_NAME,METHOD_NAME,ENTITY_NAME,ROWS_PROCESSED,REQUEST_SIZE,RESPONSE_SIZE,DB_BLOCKS,DB_CPU_TIME,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED
RestApi,20210517153629.278,SLB:e963e920574ce3cefc72eb75a806888a,00D300000000FHi,0053n000007GRwW,327,171,/services/data/v20.0/sobjects/task/00T3n00006whcTXEAY,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,120173519,DELETE,"",204,9999,0,"",3823,80,0,0,Task,2021-05-17T15:36:29.278Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006whcTXEAY
RestApi,20210517153633.979,SLB:cabcc3301450520938de980583aa9b5c,00D300000000FHi,0053n000007GRwW,207,83,/services/data/v20.0/sobjects/task/00T3n00006whceWEAQ,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,125621652,DELETE,"",204,9999,0,"",3845,90,0,0,Task,2021-05-17T15:36:33.979Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006whceWEAQ
RestApi,20210517153636.077,SLB:5436a22a4234b15230ea2b15597b0020,00D300000000FHi,0053n000007GRwW,223,93,/services/data/v20.0/sobjects/task/00T3n00006whcfZEAQ,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,118651704,DELETE,"",204,9999,0,"",3821,100,0,0,Task,2021-05-17T15:36:36.077Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006whcfZEAQ
RestApi,20210517153637.115,SLB:2bd8084cdab490720e90467473b9a994,00D300000000FHi,0053n000007GRwW,255,104,/services/data/v20.0/sobjects/task/00T3n00006whbb7EAA,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,135098515,DELETE,"",204,9999,0,"",3852,90,0,0,Task,2021-05-17T15:36:37.115Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006whbb7EAA
RestApi,20210517153638.240,SLB:aa4a745a01f92adb0b23d3d35bddcb84,00D300000000FHi,0053n000007GRwW,282,95,/services/data/v20.0/sobjects/task/00T3n00006whcWhEAI,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,186303663,DELETE,"",204,9999,0,"",3839,110,0,0,Task,2021-05-17T15:36:38.240Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006whcWhEAI
RestApi,20210517153639.495,SLB:d4466f673a97d744ad71dd14b5c74104,00D300000000FHi,0053n000007GRwW,424,191,/services/data/v20.0/sobjects/task/00T3n00006x5uxtEAA,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,160389884,DELETE,"",204,9999,0,"",3859,100,0,0,Task,2021-05-17T15:36:39.495Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006x5uxtEAA
RestApi,20210517153640.370,SLB:bd365296391ec43405dd45db1446f4af,00D300000000FHi,0053n000007GRwW,248,95,/services/data/v20.0/sobjects/task/00T3n00006x5yM7EAI,/0ix6qEpMH6ap7Hi,dc6VGUO/soDuTN1l,S,154168512,DELETE,"",204,9999,0,"",3843,100,0,0,Task,2021-05-17T15:36:40.370Z,0053n000007GRwWAAW,3.219.189.86,00T3n00006x5yM7EAI
RestApi,20210517162814.076,SLB:834b766868bbc7500144a46a25cc4328,00D300000000FHi,0053400000ABl1I,125,23,/services/data/v20.0/query/,/H9m06sI62CuP0mM,qYdFjvValO5yYUP7,S,88531073,GET,application/json;charset=UTF-8,200,9999,1,2,733,10,0,234,StaticResource,2021-05-17T16:28:14.076Z,0053400000ABl1IAAT,52.8.244.154,""
RestApi,20210517215336.973,SLB:5ed6e0a582c36679d3a99df93b9ba511,00D300000000FHi,00580000005n8Qr,318,152,/services/data/v20.0/sobjects/task/00T3n00006yBPKkEAO,PK5EfHXCeiUroA7W,y0hSlzc9bHSrvopF,S,111127870,DELETE,"",204,9999,0,"",3972,90,0,0,Task,2021-05-17T21:53:36.973Z,00580000005n8QrAAI,3.217.13.88,00T3n00006yBPKkEAO
RestApi,20210517215338.549,SLB:35d03424994608e8da3efc35a7869037,00D300000000FHi,00580000005n8Qr,224,110,/services/data/v20.0/sobjects/task/00T3n00006yBQ5KEAW,PK5EfHXCeiUroA7W,y0hSlzc9bHSrvopF,S,111182991,DELETE,"",204,9999,0,"",3984,100,0,0,Task,2021-05-17T21:53:38.549Z,00580000005n8QrAAI,3.217.13.88,00T3n00006yBQ5KEAW
RestApi,20210517232747.020,SLB:206a182a94d59cdfd734a2ad2a226554,00D300000000FHi,00580000004ncqd,127,56,/services/data/v20.0/sobjects/task/00T3n00006yBXdiEAG,E6H1gKBKV1KKvCPe,/zaufX3+HP7wL6rN,S,55508531,PATCH,"",204,9999,1,2,924,40,122,0,Task,2021-05-17T23:27:47.020Z,00580000004ncqdAAA,52.6.139.103,00T3n00006yBXdiEAG
